lemma,translation,language,is_primary,provenance
dormitory,studentski dom,hr,1,llm_only
to study,studirati,hr,1,llm_only
column,stupac,hr,1,llm_only
conversation partner,sugovornik,hr,1,llm_only
beach umbrella,suncobran,hr,1,llm_only
to sunbathe,sunčati se,hr,1,llm_only
everyday,svakodnevan,hr,1,llm_only
liking,sviđanje,hr,1,llm_only
to be liked,sviđati se,hr,1,llm_only
to shine,svijetliti,hr,1,llm_only
pork,svinjetina,hr,1,llm_only
light gray,svjetlosiv,hr,1,llm_only
to joke,šaliti se,hr,1,llm_only
sixteenth,šesnaesti,hr,1,llm_only
sixtieth,šezdeseti,hr,1,llm_only
whipped cream,šlag,hr,1,llm_only
plum,šljiva,hr,1,llm_only
high heel,štikla,hr,1,llm_only
nerd,štreberica,hr,1,llm_only
tablet,tablet,hr,1,llm_only
leggings,tajice,hr,1,llm_only
so-so,tako-tako,hr,1,llm_only
dark blue,tamnoplav,hr,1,llm_only
dark gray,tamnosiv,hr,1,llm_only
small plate,tanjurić,hr,1,llm_only
tennis player,tenisač,hr,1,llm_only
hot water bottle,termofor,hr,1,llm_only
Corpus Christi,Tijelovo,hr,1,llm_only
dough,tijesto,hr,1,llm_only
zucchini,tikvica,hr,1,llm_only
i.e.,tj.,hr,1,llm_only
blood pressure monitor,tlakomjer,hr,1,llm_only
duration,trajanje,hr,1,llm_only
searching,traženje,hr,1,llm_only
tracksuit,trenirka,hr,1,llm_only
thirtieth,trideseti,hr,1,llm_only
thriller,triler,hr,1,llm_only
thirteenth,trinaesti,hr,1,llm_only
three-seater sofa,trosjed,hr,1,llm_only
tunic,tunika,hr,1,llm_only
touristic,turistički,hr,1,llm_only
shower cabin,tuškabina,hr,1,llm_only
to form,tvoriti,hr,1,llm_only
classroom,učionica,hr,1,llm_only
to move away,udaljiti se,hr,1,llm_only
textbook,udžbenik,hr,1,llm_only
to unite,ujediniti se,hr,1,llm_only
decoration,ukras,hr,1,llm_only
to decorate,ukrasiti,hr,1,llm_only
to insert,umetnuti,hr,1,llm_only
retiree,umirovljenica,hr,1,llm_only
washbasin,umivaonik,hr,1,llm_only
to become customary,uobičajiti se,hr,1,llm_only
to enroll,upisati,hr,1,llm_only
interrogative form,upitni oblik,hr,1,llm_only
question mark,upitnik,hr,1,llm_only
to get acquainted,upoznati se,hr,1,llm_only
getting acquainted,upoznavanje,hr,1,llm_only
exclamatory,usklični,hr,1,llm_only
exclamation mark,usklicnik,hr,1,llm_only
oral,usmen,hr,1,llm_only
orally,usmeno,hr,1,llm_only
orientation,usmjerenost,hr,1,llm_only
to direct,usmjeriti,hr,1,llm_only
funicular,uspinjača,hr,1,llm_only
to get excited,uzbuditi se,hr,1,llm_only
waffle,vafl,hr,1,llm_only
water polo player,vaterpolist,hr,1,llm_only
vase,vaza,hr,1,llm_only
joy,veselje,hr,1,llm_only
rower,veslač,hr,1,llm_only
weekend house,vikendica,hr,1,llm_only
hanging,viseći,hr,1,llm_only
fruit shop,voćarnica,hr,1,llm_only
vowel,vokal,hr,1,llm_only
to drive,voziti se,hr,1,llm_only
to return,vraćati se,hr,1,llm_only
to return,vratiti se,hr,0,llm_only
zoo,zoološki vrt,hr,1,llm_only
to have fun,zabaviti se,hr,1,llm_only
to have fun,zabavljati se,hr,0,llm_only
spice,začin,hr,1,llm_only
to season,začiniti,hr,1,llm_only
Zadar,zadarski,hr,1,llm_only
bracket,zagrada,hr,1,llm_only
Zagreb,zagrebački,hr,1,llm_only
Zagreb resident,Zagrepčanin,hr,1,llm_only
thanking,zahvaljivanje,hr,1,llm_only
pronoun,zamjenica,hr,1,llm_only
to be interested,zanimati se,hr,1,llm_only
to circle,zaokružiti,hr,1,llm_only
west of,zapadno od,hr,1,llm_only
final,završni,hr,1,llm_only
winter vacation,zimovanje,hr,1,llm_only
to spend the winter,zimovati,hr,1,llm_only
digit,znamenka,hr,1,llm_only
oatmeal,zobene pahuljice,hr,1,llm_only
railway station,željeznički kolodvor,hr,1,llm_only
cable car,žičara,hr,1,llm_only
grain,žitarica,hr,1,llm_only
liveliness,živost,hr,1,llm_only
teaspoon,žličica,hr,1,llm_only
to hurry,žuriti se,hr,1,llm_only
African,Afrikanac,hr,1,llm_only
African,Afrikanka,hr,0,llm_only
Albania,Albanija,hr,1,llm_only
Albanian,Albanac,hr,1,llm_only
Albanian,Albanka,hr,0,llm_only
Albanian,albanski,hr,0,llm_only
Belgium,Belgija,hr,1,llm_only
Bolivia,Bolivija,hr,1,llm_only
Bolivian,Bolivijac,hr,1,llm_only
Bolivian,Bolivijka,hr,0,llm_only
Bolivian,bolivijski,hr,0,llm_only
Bosnia and Herzegovina,Bosna i Hercegovina,hr,1,llm_only
Bosnian,Bosanac,hr,1,llm_only
Bosnian,Bosanka,hr,0,llm_only
Bosnian,bosanski,hr,0,llm_only
Herzegovinian,Hercegovac,hr,1,llm_only
Herzegovinian,Hercegovka,hr,0,llm_only
Herzegovinian,hercegovački,hr,0,llm_only
Bulgaria,Bugarska,hr,1,llm_only
Czechia,Češka,hr,1,llm_only
Chile,Čile,hr,1,llm_only
Englishman,Englez,hr,1,llm_only
Englishwoman,Engleskinja,hr,1,llm_only
Estonia,Estonija,hr,1,llm_only
Finland,Finska,hr,1,llm_only
Honduras,Honduras,hr,1,llm_only
Croatia,Hrvatska,hr,1,llm_only
Croat,Hrvat,hr,1,llm_only
Croat,Hrvatica,hr,0,llm_only
Indonesia,Indonezija,hr,1,llm_only
Indonesian,Indonežanin,hr,1,llm_only
Indonesian,Indonežanka,hr,0,llm_only
Indonesian,indonezijski,hr,0,llm_only
Iran,Iran,hr,1,llm_only
Irishman,Irac,hr,1,llm_only
Irishwoman,Irkinja,hr,1,llm_only
Iceland,Island,hr,1,llm_only
Icelander,Islanđanin,hr,1,llm_only
Icelander,Islanđanka,hr,0,llm_only
Japan,Japan,hr,1,llm_only
Qatar,Katar,hr,1,llm_only
Kazakhstan,Kazahstan,hr,1,llm_only
Kazakh,Kazahstanac,hr,1,llm_only
Kazakh,Kazahstanka,hr,0,llm_only
Kazakh,kazahstanski,hr,0,llm_only
Korea,Koreja,hr,1,llm_only
Lithuania,Litva,hr,1,llm_only
Lithuanian,Litavac,hr,1,llm_only
Lithuanian,Litavka,hr,0,llm_only
Lithuanian,litavski,hr,0,llm_only
Hungary,Mađarska,hr,1,llm_only
Morocco,Maroko,hr,1,llm_only
Moroccan,Marokanac,hr,1,llm_only
Moroccan,Marokanka,hr,0,llm_only
Moroccan,marokanski,hr,0,llm_only
Netherlands,Nizozemska,hr,1,llm_only
Dutchman,Nizozemac,hr,1,llm_only
Paraguay,Paragvaj,hr,1,llm_only
Paraguayan,Paragvajac,hr,1,llm_only
Paraguayan,Paragvajka,hr,0,llm_only
Paraguayan,paragvajski,hr,0,llm_only
Portugal,Portugal,hr,1,llm_only
Romania,Rumunjska,hr,1,llm_only
Syria,Sirija,hr,1,llm_only
Syrian,Sirijac,hr,1,llm_only
Syrian,Sirijka,hr,0,llm_only
Syrian,sirijski,hr,0,llm_only
Slovakia,Slovačka,hr,1,llm_only
Slovak,Slovak,hr,1,llm_only
Slovak,Slovakinja,hr,0,llm_only
Slovak,slovački,hr,0,llm_only
Slovenia,Slovenija,hr,1,llm_only
Slovenian,Slovenac,hr,1,llm_only
Slovenian,Slovenka,hr,0,llm_only
Slovenian,slovenski,hr,0,llm_only
Serbia,Srbija,hr,1,llm_only
Scot,Škot,hr,1,llm_only
Scot,Škotkinja,hr,0,llm_only
Spaniard,Španjolac,hr,1,llm_only
Spaniard,Španjolka,hr,0,llm_only
Swede,Šveđanin,hr,1,llm_only
Swede,Šveđanka,hr,0,llm_only
Turkey,Turska,hr,1,llm_only
Turk,Turčin,hr,1,llm_only
Turk,Turkinja,hr,0,llm_only
Ukraine,Ukrajina,hr,1,llm_only
Uruguay,Urugvaj,hr,1,llm_only
Uruguayan,Urugvajac,hr,1,llm_only
Uruguayan,Urugvajka,hr,0,llm_only
Uruguayan,urugvajski,hr,0,llm_only
