lemma,frequency_rank,frequency_set,part_of_speech,is_function_word,first_letter_unit,last_letter_unit,is_dead_end
Vijetnam,11733,118,NOUN,0,V,m,0
tuba,11734,118,NOUN,0,t,a,0
površan,11735,118,ADJ,0,p,n,0
površna,11736,118,ADJ,0,p,a,0
klima,11737,118,NOUN,0,k,a,0
kampus,11738,118,NOUN,0,k,s,0
kampusa,11739,118,NOUN,0,k,a,0
piknik,11740,118,NOUN,0,p,k,0
nepotpun,11741,118,ADJ,0,n,n,0
federacijskog,11742,118,ADJ,0,f,g,0
knjižničar,11743,118,NOUN,0,k,r,0
bibliotekar,11744,118,NOUN,0,b,r,0
isključen,11745,118,ADV,0,i,n,0
napredan,11746,118,ADJ,0,n,n,0
napredni,11747,118,ADJ,0,n,i,0
montirati,11748,118,X,0,m,i,0
zna,11749,118,ADJ,0,z,a,0
okoliša,11750,118,ADJ,0,o,a,0
ekološki,11751,118,ADJ,0,e,i,0
rastužiti,11752,118,X,0,r,i,0
rastužuje,11753,118,X,0,r,e,0
povjerljivosti,11754,118,ADJ,0,p,i,0
tajnosti,11755,118,ADJ,0,t,i,0
namješten,11756,118,ADV,0,n,n,0
unesen,11757,118,ADV,0,u,n,0
recepcija,11758,118,NOUN,0,r,a,0
trzati,11759,118,X,0,t,i,0
odborski,11760,118,ADJ,0,o,i,0
odbora,11761,118,ADJ,0,o,a,0
izoliran,11762,118,ADJ,0,i,n,0
izolirano,11763,118,ADJ,0,i,o,0
parada,11764,118,NOUN,0,p,a,0
parade,11765,118,NOUN,0,p,e,0
nečovječan,11766,118,ADJ,0,n,n,0
nehumano,11767,118,ADJ,0,n,o,0
poslužen,11768,118,ADV,0,p,n,0
poslužena,11769,118,ADV,0,p,a,0
prugast,11770,118,ADJ,0,p,t,0
prugi,11771,118,ADJ,0,p,i,0
zadovoljni,11772,118,ADV,0,z,i,0
besprijekorno,11773,118,ADJ,0,b,o,0
nadmoć,11774,118,NOUN,0,n,ć,0
pljunuo,11775,118,ADJ,0,p,o,0
cinkao,11776,118,ADJ,0,c,o,0
osmijehom,11777,118,ADV,0,o,m,0
opteretiti,11778,118,X,0,o,i,0
cjepiva,11779,118,NOUN,0,c,a,0
trbosjek,11780,118,ADJ,0,t,k,0
trbosjeka,11781,118,ADJ,0,t,a,0
kopneni,11782,118,ADJ,0,k,i,0
kopnene,11783,118,ADJ,0,k,e,0
poželjan,11784,118,ADJ,0,p,n,0
poželjna,11785,118,ADJ,0,p,a,0
razočaravajući,11786,118,ADJ,0,r,i,0
razočaravajuće,11787,118,ADJ,0,r,e,0
dolaziš,11788,118,NOUN,0,d,š,0
ideš,11789,118,NOUN,0,i,š,0
četvrtine,11790,118,NUM,0,č,e,0
bojna,11791,118,NOUN,0,b,a,0
bataljon,11792,118,NOUN,0,b,n,0
vatrogasna,11793,118,NOUN,0,v,a,0
svjedodžba,11794,118,NOUN,0,s,a,0
sterilan,11795,118,ADJ,0,s,n,0
sterilnu,11796,118,ADJ,0,s,u,0
Pakistan,11797,118,ADJ,0,P,n,0
materijalno,11798,118,ADJ,0,m,o,0
boksač,11799,118,ADJ,0,b,č,0
bokser,11800,118,ADJ,0,b,r,0
štrajk,11801,119,NOUN,0,š,k,0
štrajka,11802,119,NOUN,0,š,a,0
krilat,11803,119,ADJ,0,k,t,0
perad,11804,119,ADJ,0,p,d,0
krilata,11805,119,ADJ,0,k,a,0
predgrađe,11806,119,NOUN,0,p,e,0
talibanac,11807,119,NOUN,0,t,c,0
talibana,11808,119,NOUN,0,t,a,0
naručju,11809,119,NOUN,0,n,u,0
seksala,11810,119,ADJ,0,s,a,0
nemiri,11811,119,NOUN,0,n,i,0
Poljska,11812,119,NOUN,0,P,a,0
sinom,11813,119,NOUN,0,s,m,0
čestit,11814,119,ADJ,0,č,t,0
ispričaj,11815,119,NUM,0,i,j,0
zagađen,11816,119,ADJ,0,z,n,0
zagađena,11817,119,ADJ,0,z,a,0
sidro,11818,119,NOUN,0,s,o,0
kakva,11819,119,NOUN,0,k,a,0
zaključan,11820,119,ADV,0,z,n,0
ključem,11821,119,ADV,0,k,m,0
Britanija,11822,119,X,0,B,a,0
britannia,11823,119,X,0,b,a,0
zapalio,11824,119,ADJ,0,z,o,0
samoubilački,11825,119,ADJ,0,s,i,0
samoubojstva,11826,119,ADJ,0,s,a,0
ukazati,11827,119,X,0,u,i,0
lizati,11828,119,X,0,l,i,0
topline,11829,119,NOUN,0,t,e,0
navikli,11830,119,ADV,0,n,i,0
kiki,11831,119,NOUN,0,k,i,0
odozdo,11832,119,ADV,0,o,o,0
dna,11833,119,ADV,0,d,a,0
barut,11834,119,NOUN,0,b,t,0
baruta,11835,119,NOUN,0,b,a,0
izgubljena,11836,119,ADV,0,i,a,0
akutan,11837,119,ADJ,0,a,n,0
akutnu,11838,119,ADJ,0,a,u,0
specijalist,11839,119,ADJ,0,s,t,0
specijalista,11840,119,ADJ,0,s,a,0
ukusno,11841,119,ADJ,0,u,o,0
žito,11842,119,NOUN,0,ž,o,0
žita,11843,119,NOUN,0,ž,a,0
besciljan,11844,119,ADJ,0,b,n,0
tangenta,11845,119,ADJ,0,t,a,0
dodirni,11846,119,ADJ,0,d,i,0
upleteni,11847,119,ADJ,0,u,i,0
demokratski,11848,119,ADJ,0,d,i,0
demokratsku,11849,119,ADJ,0,d,u,0
kovrčav,11850,119,ADJ,0,k,v,0
kovrčavom,11851,119,ADJ,0,k,m,0
tele,11852,119,NOUN,0,t,e,0
teletina,11853,119,NOUN,0,t,a,0
stubište,11854,119,NOUN,0,s,e,0
stepenište,11855,119,NOUN,0,s,e,0
kvadrant,11856,119,NOUN,0,k,t,0
kvadranta,11857,119,NOUN,0,k,a,0
coladu,11858,119,NOUN,0,c,u,0
kostura,11859,119,NOUN,0,k,a,0
impuls,11860,119,NOUN,0,i,s,0
impulsna,11861,119,NOUN,0,i,a,0
aukcije,11862,119,NOUN,0,a,e,0
palubni,11863,119,ADJ,0,p,i,0
dvadesetka,11864,119,ADJ,0,d,a,0
dvadesetim,11865,119,ADJ,0,d,m,0
bezmozgan,11866,119,ADJ,0,b,n,0
recepcionar,11867,119,ADJ,0,r,r,0
recepcionarka,11868,119,ADJ,0,r,a,0
klor,11869,119,NOUN,0,k,r,0
antena,11870,119,NOUN,0,a,a,0
antene,11871,119,NOUN,0,a,e,0
njuškati,11872,119,X,0,nj,i,0
razbistrim,11873,119,NOUN,0,r,m,0
plima,11874,119,NOUN,0,p,a,0
plime,11875,119,NOUN,0,p,e,0
nevjestin,11876,119,ADJ,0,n,n,0
vjenčanice,11877,119,ADJ,0,v,e,0
okretan,11878,119,ADJ,0,o,n,0
poricanje,11879,119,NOUN,0,p,e,0
poricanja,11880,119,NOUN,0,p,a,0
prevaren,11881,119,ADJ,0,p,n,0
smjestio,11882,119,ADJ,0,s,o,0
odasvud,11883,119,ADV,0,o,d,0
ljuštiti,11884,119,X,0,lj,i,0
kavijar,11885,119,NOUN,0,k,r,0
kavijara,11886,119,NOUN,0,k,a,0
stavka,11887,119,NOUN,0,s,a,0
teorem,11888,119,NOUN,0,t,m,0
upaljač,11889,119,NOUN,0,u,č,0
djeca,11890,119,NOUN,0,d,a,0
djeco,11891,119,NOUN,0,d,o,0
trostruka,11892,119,ADJ,0,t,a,0
čitatelj,11893,119,NOUN,0,č,lj,0
krvna,11894,119,NOUN,0,k,a,0
Orion,11895,119,NOUN,0,O,n,0
orionov,11896,119,NOUN,0,o,v,0
praćen,11897,119,ADV,0,p,n,0
prateći,11898,119,ADV,0,p,i,0
opisan,11899,119,ADJ,0,o,n,0
opisao,11900,119,ADJ,0,o,o,0
vrtić,11901,120,NOUN,0,v,ć,0
vrtića,11902,120,NOUN,0,v,a,0
ugroženim,11903,120,ADV,0,u,m,0
šećera,11904,120,ADJ,0,š,a,0
brigada,11905,120,NOUN,0,b,a,0
navijačica,11906,120,NOUN,0,n,a,0
potresan,11907,120,ADJ,0,p,n,0
traumatično,11908,120,ADJ,0,t,o,0
potok,11909,120,NOUN,0,p,k,0
potoka,11910,120,NOUN,0,p,a,0
obučena,11911,120,ADV,0,o,a,0
pojeo,11912,120,ADJ,0,p,o,0
pojela,11913,120,ADJ,0,p,a,0
ventil,11914,120,NOUN,0,v,l,0
ventila,11915,120,NOUN,0,v,a,0
priručnik,11916,120,NOUN,0,p,k,0
vodi,11917,120,X,0,v,i,0
pokretanje,11918,120,NOUN,0,p,e,0
nezaustavljiv,11919,120,ADJ,0,n,v,0
nezaustavljiva,11920,120,ADJ,0,n,a,0
kari,11921,120,NOUN,0,k,i,0
krvnik,11922,120,NOUN,0,k,k,0
pozdravi,11923,120,ADV,0,p,i,0
adio,11924,120,NOUN,0,a,o,0
adios,11925,120,NOUN,0,a,s,0
resurs,11926,120,NOUN,0,r,s,0
resursima,11927,120,NOUN,0,r,a,0
plamtjeti,11928,120,X,0,p,i,0
gori,11929,120,X,0,g,i,0
vol,11930,120,NOUN,0,v,l,0
zatvorenih,11931,120,ADJ,0,z,h,0
dodijeljen,11932,120,ADJ,0,d,n,0
branitelja,11933,120,ADJ,0,b,a,0
dubina,11934,120,NOUN,0,d,a,0
dubine,11935,120,NOUN,0,d,e,0
posjećen,11936,120,ADJ,0,p,n,0
posjetio,11937,120,ADJ,0,p,o,0
pobjednička,11938,120,ADJ,0,p,a,0
Noa,11939,120,ADJ,0,N,a,0
noje,11940,120,ADJ,0,n,e,0
nespretnjaković,11941,120,NOUN,0,n,ć,0
omogućeno,11942,120,ADV,0,o,o,0
komičar,11943,120,ADJ,0,k,r,0
stožerni,11944,120,NOUN,0,s,i,0
KGB,11945,120,X,0,K,B,0
opremljen,11946,120,ADJ,0,o,n,0
opremljena,11947,120,ADJ,0,o,a,0
fotografsko,11948,120,ADJ,0,f,o,0
naljepnica,11949,120,NOUN,0,n,a,0
naljepnicu,11950,120,NOUN,0,n,u,0
rand,11951,120,NOUN,0,r,d,0
randa,11952,120,NOUN,0,r,a,0
drastičan,11953,120,ADJ,0,d,n,0
drastične,11954,120,ADJ,0,d,e,0
Apač,11955,120,ADJ,0,A,č,0
koje,11956,120,PRON,0,k,e,0
dogodile,11957,120,PRON,0,d,e,0
utučen,11958,120,ADJ,0,u,n,0
otkazan,11959,120,X,0,o,n,0
kvariš,11960,120,NOUN,0,k,š,0
atletski,11961,120,ADJ,0,a,i,0
dugujem,11962,120,PRON,0,d,m,0
dupin,11963,120,NOUN,0,d,n,0
delfin,11964,120,NOUN,0,d,n,0
opijum,11965,120,NOUN,0,o,m,0
opijuma,11966,120,NOUN,0,o,a,0
ispitivač,11967,120,ADJ,0,i,č,0
izmijenjen,11968,120,ADJ,0,i,n,0
modificirana,11969,120,ADJ,0,m,a,0
polazni,11970,120,ADJ,0,p,i,0
okolišni,11971,120,ADJ,0,o,i,0
proročanstvo,11972,120,NOUN,0,p,o,0
proročanstva,11973,120,NOUN,0,p,a,0
Uskrs,11974,120,NOUN,0,U,s,0
uskrsa,11975,120,NOUN,0,u,a,0
razotkriti,11976,120,X,0,r,i,0
dobi,11977,120,ADJ,0,d,i,0
predoziranje,11978,120,NOUN,0,p,e,0
predoziranja,11979,120,NOUN,0,p,a,0
kožni,11980,120,ADJ,0,k,i,0
spominjan,11981,120,ADJ,0,s,n,0
vuku,11982,120,ADJ,0,v,u,0
uzvraća,11983,120,X,0,u,a,0
šalila,11984,120,ADJ,0,š,a,0
miligram,11985,120,ADJ,0,m,m,0
miligrama,11986,120,ADJ,0,m,a,0
dvorski,11987,120,ADJ,0,d,i,0
dvorska,11988,120,ADJ,0,d,a,0
noćnu,11989,120,ADJ,0,n,u,0
čarati,11990,120,X,0,č,i,0
posađen,11991,120,ADJ,0,p,n,0
otpisani,11992,120,ADJ,0,o,i,0
ovlašten,11993,120,ADJ,0,o,n,0
površinski,11994,120,ADJ,0,p,i,0
površinske,11995,120,ADJ,0,p,e,0
pripadajući,11996,120,ADJ,0,p,i,0
kamin,11997,120,NOUN,0,k,n,0
kamina,11998,120,NOUN,0,k,a,0
ping,11999,120,X,0,p,g,0
pong,12000,120,X,0,p,g,0
pobijedi,12001,121,ADJ,0,p,i,0
pobijediš,12002,121,ADJ,0,p,š,0
ugledan,12003,121,ADJ,0,u,n,0
podoficir,12004,121,NOUN,0,p,r,0
dočasnik,12005,121,NOUN,0,d,k,0
nemoj,12006,121,NOUN,0,n,j,0
smetaj,12007,121,ADV,0,s,j,0
neizravan,12008,121,ADJ,0,n,n,0
posredni,12009,121,ADJ,0,p,i,0
plejboj,12010,121,NOUN,0,p,j,0
Brazil,12011,121,NOUN,0,B,l,0
očuh,12012,121,ADJ,0,o,h,0
hakiranja,12013,121,NOUN,0,h,a,0
faraon,12014,121,NOUN,0,f,n,0
faraone,12015,121,NOUN,0,f,e,0
dijalog,12016,121,NOUN,0,d,g,0
ruksak,12017,121,NOUN,0,r,k,0
ranac,12018,121,NOUN,0,r,c,0
knjižara,12019,121,NOUN,0,k,a,0
knjižare,12020,121,NOUN,0,k,e,0
faširanac,12021,121,NOUN,0,f,c,0
štruca,12022,121,NOUN,0,š,a,0
doze,12023,121,NOUN,0,d,e,0
okupacija,12024,121,NOUN,0,o,a,0
okupacije,12025,121,NOUN,0,o,e,0
samaritan,12026,121,NOUN,0,s,n,0
sablastan,12027,121,ADJ,0,s,n,0
sablasno,12028,121,ADJ,0,s,o,0
bloka,12029,121,NOUN,0,b,a,0
potrošen,12030,121,ADJ,0,p,n,0
potrošio,12031,121,ADJ,0,p,o,0
plodan,12032,121,ADJ,0,p,n,0
plodna,12033,121,ADJ,0,p,a,0
reprezentacija,12034,121,ADJ,0,r,a,0
trulog,12035,121,ADJ,0,t,g,0
zaštitiš,12036,121,PRON,0,z,š,0
nasuprotan,12037,121,ADJ,0,n,n,0
opasna,12038,121,ADJ,0,o,a,0
vruće,12039,121,NOUN,0,v,e,0
djeva,12040,121,ADJ,0,d,a,0
neudana,12041,121,ADJ,0,n,a,0
zdrobiti,12042,121,X,0,z,i,0
smrskati,12043,121,X,0,s,i,0
terapijski,12044,121,ADJ,0,t,i,0
priglup,12045,121,ADJ,0,p,p,0
idiote,12046,121,ADJ,0,i,e,0
zahvalite,12047,121,NOUN,0,z,e,0
dobrodušan,12048,121,ADJ,0,d,n,0
srca,12049,121,ADJ,0,s,a,0
ubod,12050,121,NOUN,0,u,d,0
uboda,12051,121,NOUN,0,u,a,0
mogao,12052,121,NOUN,0,m,o,0
svezan,12053,121,ADV,0,s,n,0
zavezan,12054,121,ADV,0,z,n,0
postali,12055,121,PRON,0,p,i,0
vagina,12056,121,ADJ,0,v,a,0
vagine,12057,121,ADJ,0,v,e,0
sunshine,12058,121,NOUN,0,s,e,0
spratni,12059,121,ADJ,0,s,i,0
katova,12060,121,ADJ,0,k,a,0
jadnica,12061,121,ADV,0,j,a,0
fiksiran,12062,121,ADJ,0,f,n,0
nepromijenjen,12063,121,ADJ,0,n,n,0
glupav,12064,121,ADJ,0,g,v,0
jelka,12065,121,NOUN,0,j,a,0
sklizak,12066,121,ADJ,0,s,k,0
ubjedljiv,12067,121,ADJ,0,u,v,0
obiteljska,12068,121,NOUN,0,o,a,0
ugrožen,12069,121,ADJ,0,u,n,0
prijetila,12070,121,ADJ,0,p,a,0
izašao,12071,121,ADJ,0,i,o,0
belgijski,12072,121,ADJ,0,b,i,0
belgijskog,12073,121,ADJ,0,b,g,0
turtle,12074,121,NOUN,0,t,e,0
poništiti,12075,121,X,0,p,i,0
prvo,12076,121,NUM,0,p,o,0
uzdržavati,12077,121,ADJ,0,u,i,0
žalobnik,12078,121,ADJ,0,ž,k,0
ambiciozan,12079,121,ADJ,0,a,n,0
ambiciozna,12080,121,ADJ,0,a,a,0
pastuh,12081,121,ADJ,0,p,h,0
pastuše,12082,121,ADJ,0,p,e,0
sindikalni,12083,121,ADJ,0,s,i,0
rakun,12084,121,ADV,0,r,n,0
rakuna,12085,121,ADV,0,r,a,0
naoružanih,12086,121,ADJ,0,n,h,0
sveti,12087,121,NOUN,0,s,i,0
križarski,12088,121,ADJ,0,k,i,0
križarskih,12089,121,ADJ,0,k,h,0
eksplozivan,12090,121,ADJ,0,e,n,0
eksplozivne,12091,121,ADJ,0,e,e,0
zagrijavanje,12092,121,NOUN,0,z,e,0
zatopljenja,12093,121,NOUN,0,z,a,0
Beč,12094,121,NOUN,0,B,č,0
treneru,12095,121,SYM,0,t,u,0
opljačkan,12096,121,ADJ,0,o,n,0
opljačkala,12097,121,ADJ,0,o,a,0
tipovima,12098,121,NOUN,0,t,a,0
prekomorje,12099,121,NOUN,0,p,e,0
gnoj,12100,121,NOUN,0,g,j,0
gnojivo,12101,122,NOUN,0,g,o,0
poniženje,12102,122,NOUN,0,p,e,0
poniženja,12103,122,NOUN,0,p,a,0
metafora,12104,122,NOUN,0,m,a,0
metafore,12105,122,NOUN,0,m,e,0
stažist,12106,122,NOUN,0,s,t,0
završeno,12107,122,ADV,0,z,o,0
završena,12108,122,ADV,0,z,a,0
zlostavljanja,12109,122,NOUN,0,z,a,0
govorna,12110,122,NOUN,0,g,a,0
karantenom,12111,122,NOUN,0,k,m,0
filmska,12112,122,NOUN,0,f,a,0
frustriran,12113,122,ADJ,0,f,n,0
frustrirana,12114,122,ADJ,0,f,a,0
limunov,12115,122,ADJ,0,l,v,0
limunom,12116,122,ADJ,0,l,m,0
laganje,12117,122,NOUN,0,l,e,0
laži,12118,122,NOUN,0,l,i,0
placi,12119,122,NOUN,0,p,i,0
zapanjeno,12120,122,ADV,0,z,o,0
uvježban,12121,122,ADJ,0,u,n,0
trenirao,12122,122,ADJ,0,t,o,0
bridgeu,12123,122,ADJ,0,b,u,0
vježbenik,12124,122,ADJ,0,v,k,0
postepeno,12125,122,ADV,0,p,o,0
paničariti,12126,122,NOUN,0,p,i,0
plemićki,12127,122,ADJ,0,p,i,0
plemenite,12128,122,ADJ,0,p,e,0
naizmjenično,12129,122,ADV,0,n,o,0
naizmjence,12130,122,ADV,0,n,e,0
kodirano,12131,122,ADV,0,k,o,0
enkodiran,12132,122,ADV,0,e,n,0
panel,12133,122,NOUN,0,p,l,0
dvorane,12134,122,NOUN,0,d,e,0
prijeki,12135,122,NOUN,0,p,i,0
smetlište,12136,122,NOUN,0,s,e,0
bilježnica,12137,122,NOUN,0,b,a,0
genijalče,12138,122,NOUN,0,g,e,0
raspršen,12139,122,ADJ,0,r,n,0
tori,12140,122,ADJ,0,t,i,0
razumijevanje,12141,122,NOUN,0,r,e,0
razumijevanja,12142,122,NOUN,0,r,a,0
hard,12143,122,NOUN,0,h,d,0
pogodio,12144,122,ADJ,0,p,o,0
pogodila,12145,122,ADJ,0,p,a,0
enterprisea,12146,122,PRON,0,e,a,0
trovanje,12147,122,NOUN,0,t,e,0
monoksidom,12148,122,NOUN,0,m,m,0
terra,12149,122,X,0,t,a,0
žene,12150,122,INTJ,0,ž,e,0
stekla,12151,122,NOUN,0,s,a,0
Mihael,12152,122,NOUN,0,M,l,0
mihovile,12153,122,NOUN,0,m,e,0
uzela,12154,122,ADJ,0,u,a,0
puhao,12155,122,ADJ,0,p,o,0
rituala,12156,122,NOUN,0,r,a,0
pljunuti,12157,122,ADJ,0,p,i,0
hobotnica,12158,122,NOUN,0,h,a,0
oktopod,12159,122,NOUN,0,o,d,0
projekat,12160,122,NOUN,0,p,t,0
uniformiran,12161,122,ADJ,0,u,n,0
odorama,12162,122,ADJ,0,o,a,0
dostavni,12163,122,ADJ,0,d,i,0
isporuke,12164,122,ADJ,0,i,e,0
odmazda,12165,122,NOUN,0,o,a,0
odmazde,12166,122,NOUN,0,o,e,0
doprinijeti,12167,122,X,0,d,i,0
nepozvan,12168,122,ADJ,0,n,n,0
nepozvani,12169,122,ADJ,0,n,i,0
prašnjav,12170,122,ADJ,0,p,v,0
prašnjava,12171,122,ADJ,0,p,a,0
proračunski,12172,122,ADJ,0,p,i,0
proračuna,12173,122,ADJ,0,p,a,0
diplomat,12174,122,NOUN,0,d,t,0
diplomata,12175,122,NOUN,0,d,a,0
srcem,12176,122,ADJ,0,s,m,0
napinjati,12177,122,X,0,n,i,0
vegasa,12178,122,ADJ,0,v,a,0
anđeoski,12179,122,ADJ,0,a,i,0
anđela,12180,122,ADJ,0,a,a,0
kupovni,12181,122,ADJ,0,k,i,0
kupovinu,12182,122,ADJ,0,k,u,0
trofej,12183,122,NOUN,0,t,j,0
trofeja,12184,122,NOUN,0,t,a,0
pohlepa,12185,122,NOUN,0,p,a,0
pohlepe,12186,122,NOUN,0,p,e,0
protupravilan,12187,122,ADJ,0,p,n,0
romansa,12188,122,NOUN,0,r,a,0
romanca,12189,122,NOUN,0,r,a,0
krvari,12190,122,ADJ,0,k,i,0
nashvillea,12191,122,NOUN,0,n,a,0
zlikovac,12192,122,ADJ,0,z,c,0
poluvrijeme,12193,122,NOUN,0,p,e,0
poluvremena,12194,122,NOUN,0,p,a,0
magnet,12195,122,NOUN,0,m,t,0
magneta,12196,122,NOUN,0,m,a,0
taksist,12197,122,NOUN,0,t,t,0
taksista,12198,122,NOUN,0,t,a,0
kupola,12199,122,NOUN,0,k,a,0
sd,12200,122,ADV,0,s,d,0
ljude,12201,123,NOUN,0,lj,e,0
kulisa,12202,123,NOUN,0,k,a,0
badnjak,12203,123,ADJ,0,b,k,0
badnje,12204,123,ADJ,0,b,e,0
neupravljiv,12205,123,ADJ,0,n,v,0
sisavac,12206,123,X,0,s,c,0
sisavaca,12207,123,X,0,s,a,0
zida,12208,123,ADV,0,z,a,0
trgovati,12209,123,X,0,t,i,0
trguje,12210,123,X,0,t,e,0
majur,12211,123,ADJ,0,m,r,0
majore,12212,123,ADJ,0,m,e,0
slagalica,12213,123,ADJ,0,s,a,0
slagalice,12214,123,ADJ,0,s,e,0
podu,12215,123,ADJ,0,p,u,0
požurivati,12216,123,X,0,p,i,0
Grčka,12217,123,NOUN,0,G,a,0
žiri,12218,123,NOUN,0,ž,i,0
suci,12219,123,NOUN,0,s,i,0
donio,12220,123,ADJ,0,d,o,0
doveo,12221,123,ADJ,0,d,o,0
loženje,12222,123,NOUN,0,l,e,0
potvrđen,12223,123,ADJ,0,p,n,0
ojačan,12224,123,ADJ,0,o,n,0
razbacano,12225,123,ADV,0,r,o,0
poslastica,12226,123,NOUN,0,p,a,0
finoća,12227,123,NOUN,0,f,a,0
kolapsa,12228,123,NOUN,0,k,a,0
čudom,12229,123,ADP,0,č,m,0
jež,12230,123,NOUN,0,j,ž,0
neotesan,12231,123,ADJ,0,n,n,0
prerušen,12232,123,ADJ,0,p,n,0
skriveni,12233,123,ADJ,0,s,i,0
vrč,12234,123,NOUN,0,v,č,0
kriglu,12235,123,NOUN,0,k,u,0
ritualni,12236,123,ADJ,0,r,i,0
ritualna,12237,123,ADJ,0,r,a,0
ušao,12238,123,ADJ,0,u,o,0
prodro,12239,123,ADJ,0,p,o,0
guraj,12240,123,ADV,0,g,j,0
mirovnjak,12241,123,ADJ,0,m,k,0
miročuvar,12242,123,ADJ,0,m,r,0
zobeni,12243,123,NOUN,0,z,i,0
predstavio,12244,123,ADJ,0,p,o,0
upoznao,12245,123,ADJ,0,u,o,0
ovalan,12246,123,ADJ,0,o,n,0
ovalni,12247,123,ADJ,0,o,i,0
pozdravljen,12248,123,ADV,0,p,n,0
dobrodošli,12249,123,ADV,0,d,i,0
mumija,12250,123,NOUN,0,m,a,0
mumije,12251,123,NOUN,0,m,e,0
ohladila,12252,123,ADJ,0,o,a,0
kemikalija,12253,123,NOUN,0,k,a,0
kemikalije,12254,123,NOUN,0,k,e,0
moskovski,12255,123,ADJ,0,m,i,0
moskovskom,12256,123,ADJ,0,m,m,0
šal,12257,123,NOUN,0,š,l,0
maramu,12258,123,NOUN,0,m,u,0
bjesni,12259,123,X,0,b,i,0
nekretnine,12260,123,NOUN,0,n,e,0
popustljiv,12261,123,ADJ,0,p,v,0
očinski,12262,123,ADJ,0,o,i,0
očeve,12263,123,ADJ,0,o,e,0
provizija,12264,123,NOUN,0,p,a,0
revan,12265,123,ADJ,0,r,n,0
uklapa,12266,123,X,0,u,a,0
nosila,12267,123,NOUN,0,n,a,0
spojiv,12268,123,ADJ,0,s,v,0
boothom,12269,123,NOUN,0,b,m,0
zore,12270,123,NOUN,0,z,e,0
rekvizit,12271,123,NOUN,0,r,t,0
odjuriti,12272,123,ADJ,0,o,i,0
nju,12273,123,ADV,0,nj,u,0
fiksirano,12274,123,ADV,0,f,o,0
bubnjar,12275,123,ADJ,0,b,r,0
bubnjara,12276,123,ADJ,0,b,a,0
pojasa,12277,123,ADJ,0,p,a,0
čina,12278,123,NOUN,0,č,a,0
štreber,12279,123,NOUN,0,š,r,0
štrebera,12280,123,NOUN,0,š,a,0
nogometaš,12281,123,NOUN,0,n,š,0
razrađen,12282,123,ADJ,0,r,n,0
brbljavac,12283,123,ADJ,0,b,c,0
napukao,12284,123,ADJ,0,n,o,0
pukla,12285,123,ADJ,0,p,a,0
budućim,12286,123,ADJ,0,b,m,0
prizvati,12287,123,X,0,p,i,0
rimuje,12288,123,X,0,r,e,0
kobra,12289,123,NOUN,0,k,a,0
cobra,12290,123,NOUN,0,c,a,0
ruke,12291,123,NOUN,0,r,e,0
prodan,12292,123,ADJ,0,p,n,0
imunitetni,12293,123,ADJ,0,i,i,0
kalorija,12294,123,NOUN,0,k,a,0
kalorije,12295,123,NOUN,0,k,e,0
arka,12296,123,NOUN,0,a,a,0
barka,12297,123,NOUN,0,b,a,0
arke,12298,123,NOUN,0,a,e,0
rezervacija,12299,123,NOUN,0,r,a,0
rezervacije,12300,123,NOUN,0,r,e,0
upitni,12301,124,NOUN,0,u,i,0
palež,12302,124,NOUN,0,p,ž,0
pozdravni,12303,124,ADJ,0,p,i,0
dobrodošlice,12304,124,ADJ,0,d,e,0
samijski,12305,124,PRON,0,s,i,0
vijetnamski,12306,124,ADJ,0,v,i,0
vijetnamska,12307,124,ADJ,0,v,a,0
stvoritelj,12308,124,NOUN,0,s,lj,0
stvoriteljica,12309,124,NOUN,0,s,a,0
čistoća,12310,124,NOUN,0,č,a,0
čistoće,12311,124,NOUN,0,č,e,0
uhićena,12312,124,ADV,0,u,a,0
neurološki,12313,124,ADJ,0,n,i,0
neuroloških,12314,124,ADJ,0,n,h,0
isplativ,12315,124,ADJ,0,i,v,0
unosan,12316,124,ADJ,0,u,n,0
tužiocem,12317,124,NOUN,0,t,m,0
rock,12318,124,NOUN,0,r,k,0
boks,12319,124,NOUN,0,b,s,0
boksa,12320,124,NOUN,0,b,a,0
morala,12321,124,NOUN,0,m,a,0
sljedećih,12322,124,ADJ,0,s,h,0
šupljikav,12323,124,X,0,š,v,0
lukas,12324,124,X,0,l,s,0
uznemirujuće,12325,124,ADJ,0,u,e,0
ratnomornarički,12326,124,ADJ,0,r,i,0
mornarička,12327,124,ADJ,0,m,a,0
izgubili,12328,124,ADJ,0,i,i,0
tajne,12329,124,X,0,t,e,0
sssr,12330,124,NOUN,0,s,r,0
stilu,12331,124,ADJ,0,s,u,0
paranoja,12332,124,NOUN,0,p,a,0
paranoje,12333,124,NOUN,0,p,e,0
uvrijeđen,12334,124,NOUN,0,u,n,0
prikrivati,12335,124,X,0,p,i,0
bos,12336,124,ADV,0,b,s,0
bosonog,12337,124,ADV,0,b,g,0
raka,12338,124,NOUN,0,r,a,0
grožđica,12339,124,NOUN,0,g,a,0
grožđice,12340,124,NOUN,0,g,e,0
začaran,12341,124,ADJ,0,z,n,0
začaranoj,12342,124,ADJ,0,z,j,0
beton,12343,124,NOUN,0,b,n,0
betona,12344,124,NOUN,0,b,a,0
zraka,12345,124,NOUN,0,z,a,0
zrake,12346,124,NOUN,0,z,e,0
punč,12347,124,NOUN,0,p,č,0
punča,12348,124,NOUN,0,p,a,0
