lemma,frequency_rank,frequency_set,part_of_speech,is_function_word,first_letter_unit,last_letter_unit,is_dead_end
folytán,8445,85,ADP,0,f,n,0
sündisznó,8446,85,NOUN,0,s,ó,0
faragatlan,8447,85,ADJ,0,f,n,0
álcázva,8448,85,ADV,0,á,a,0
korsó,8449,85,NOUN,0,k,ó,0
rituális,8450,85,ADJ,0,r,s,0
hatolt,8451,85,ADJ,0,h,t,0
analízis,8452,85,NOUN,0,a,s,0
lökd,8453,85,ADV,0,l,d,0
békefenntartó,8454,85,ADJ,0,b,ó,0
kapcsolatunk,8455,85,NOUN,0,k,k,0
zabkás,8456,85,NOUN,0,z,s,0
bemutatott,8457,85,ADJ,0,b,t,0
ovális,8458,85,ADJ,0,o,s,0
üdvözölve,8459,85,ADV,0,ü,e,0
szivesség,8460,85,NOUN,0,sz,g,0
múmia,8461,85,NOUN,0,m,a,0
beszerez,8462,85,VERB,0,b,z,0
kihűlt,8463,85,ADJ,0,k,t,0
vegyszer,8464,85,NOUN,0,v,r,0
moszkvai,8465,85,ADJ,0,m,i,0
sálat,8466,85,NOUN,0,s,t,0
tombol,8467,85,VERB,0,t,l,0
ingatlanügynök,8468,85,NOUN,0,i,k,0
pára,8469,85,ADV,0,p,a,0
elnéző,8470,85,ADJ,0,e,ő,0
apai,8471,85,ADJ,0,a,i,0
jutalék,8472,85,NOUN,0,j,k,0
buzgó,8473,85,ADJ,0,b,ó,0
illeszkedik,8474,85,VERB,0,i,k,0
hordágy,8475,85,NOUN,0,h,gy,0
néped,8476,85,NOUN,0,n,d,0
kapcsolható,8477,85,ADJ,0,k,ó,0
szal,8478,85,NOUN,0,sz,l,0
szult,8479,85,NOUN,0,sz,t,0
kiváltó,8480,85,ADJ,0,k,ó,0
utánat,8481,85,NOUN,0,u,t,0
csintalan,8482,85,ADJ,0,cs,n,0
napkelte,8483,85,NOUN,0,n,e,0
kellék,8484,85,NOUN,0,k,k,0
hivatás,8485,85,NOUN,0,h,s,0
elrohan,8486,85,ADJ,0,e,n,0
őrá,8487,85,ADV,0,ő,á,0
rögzítve,8488,85,ADV,0,r,e,0
dobos,8489,85,ADJ,0,d,s,0
aluli,8490,85,ADJ,0,a,i,0
ártalmas,8491,85,ADJ,0,á,s,0
felvonás,8492,85,NOUN,0,f,s,0
stréber,8493,85,NOUN,0,s,r,0
focista,8494,85,NOUN,0,f,a,0
magamfajta,8495,85,ADJ,0,m,a,0
kidolgozott,8496,85,ADJ,0,k,t,0
nagyszájú,8497,85,ADJ,0,n,ú,0
megrepedt,8498,85,ADJ,0,m,t,0
jövőbeni,8499,85,ADJ,0,j,i,0
felidéz,8500,85,VERB,0,f,z,0
rímel,8501,86,VERB,0,r,l,0
kobra,8502,86,NOUN,0,k,a,0
belead,8503,86,VERB,0,b,d,0
karjaid,8504,86,NOUN,0,k,d,0
elkelt,8505,86,ADJ,0,e,t,0
lgenis,8506,86,ADJ,0,l,s,0
fizetésemelés,8507,86,NOUN,0,f,s,0
hivatkozva,8508,86,ADV,0,h,a,0
szűzanya,8509,86,NOUN,0,sz,a,0
bátyád,8510,86,NOUN,0,b,d,0
védettségi,8511,86,ADJ,0,v,i,0
kalória,8512,86,NOUN,0,k,a,0
keresnivaló,8513,86,NOUN,0,k,ó,0
bárka,8514,86,NOUN,0,b,a,0
köntös,8515,86,NOUN,0,k,s,0
foglalás,8516,86,NOUN,0,f,s,0
sebes,8517,86,ADJ,0,s,s,0
megrémült,8518,86,ADJ,0,m,t,0
kérdő,8519,86,NOUN,0,k,ő,0
gyújtogatás,8520,86,NOUN,0,gy,s,0
üdvözlő,8521,86,ADJ,0,ü,ő,0
jől,8522,86,ADV,0,j,l,0
néhanap,8523,86,NOUN,0,n,p,0
elakadt,8524,86,ADJ,0,e,t,0
számi,8525,86,PRON,0,sz,i,0
vietnámi,8526,86,ADJ,0,v,i,0
teremtő,8527,86,NOUN,0,t,ő,0
tisztaság,8528,86,NOUN,0,t,g,0
letartóztatva,8529,86,ADV,0,l,a,0
neurológiai,8530,86,ADJ,0,n,i,0
jövedelmező,8531,86,ADJ,0,j,ő,0
ügyésszel,8532,86,NOUN,0,ü,l,0
hamv,8533,86,NOUN,0,h,v,0
elsősegély,8534,86,NOUN,0,e,ly,0
rocksztár,8535,86,NOUN,0,r,r,0
boksz,8536,86,NOUN,0,b,sz,0
erkölcs,8537,86,NOUN,0,e,cs,0
elkövetkezendő,8538,86,ADJ,0,e,ő,0
lukas,8539,86,X,0,l,s,0
felkavaró,8540,86,ADJ,0,f,ó,0
haditengerészeti,8541,86,ADJ,0,h,i,0
odalett,8542,86,ADJ,0,o,t,0
tábori,8543,86,ADJ,0,t,i,0
titkolózik,8544,86,VERB,0,t,k,0
szovjetunió,8545,86,NOUN,0,sz,ó,0
stílusú,8546,86,ADJ,0,s,ú,0
paranoia,8547,86,NOUN,0,p,a,0
sértett,8548,86,NOUN,0,s,t,0
leplez,8549,86,VERB,0,l,z,0
mezítláb,8550,86,ADV,0,m,b,0
félretéve,8551,86,ADV,0,f,e,0
rákban,8552,86,NOUN,0,r,n,0
mazsola,8553,86,NOUN,0,m,a,0
elvarázsolt,8554,86,ADJ,0,e,t,0
beton,8555,86,NOUN,0,b,n,0
egykoron,8556,86,ADV,0,e,n,0
sugár,8557,86,NOUN,0,s,r,0
nyomunk,8558,86,NOUN,0,ny,k,0
puncs,8559,86,NOUN,0,p,cs,0
hosszas,8560,86,ADJ,0,h,s,0
faház,8561,86,NOUN,0,f,z,0
zseblámpa,8562,86,NOUN,0,zs,a,0
éhező,8563,86,ADJ,0,é,ő,0
nemzetbiztonság,8564,86,NOUN,0,n,g,0
másfelé,8565,86,ADV,0,m,é,0
másodéves,8566,86,ADJ,0,m,s,0
lemaradt,8567,86,ADJ,0,l,t,0
akkorra,8568,86,ADV,0,a,a,0
foglalkoztat,8569,86,VERB,0,f,t,0
szállított,8570,86,ADJ,0,sz,t,0
lőjé,8571,86,ADV,0,l,é,0
lecsúszik,8572,86,ADJ,0,l,k,0
ütközet,8573,86,NOUN,0,ü,t,0
hozható,8574,86,ADJ,0,h,ó,0
légzési,8575,86,ADJ,0,l,i,0
macsó,8576,86,ADJ,0,m,ó,0
griff,8577,86,ADJ,0,g,f,0
íj,8578,86,ADV,0,í,j,0
fehérje,8579,86,NOUN,0,f,e,0
különálló,8580,86,ADJ,0,k,ó,0
szemügyre,8581,86,ADV,0,sz,e,0
fájó,8582,86,ADJ,0,f,ó,0
öreglány,8583,86,ADJ,0,ö,ny,0
rendetlen,8584,86,ADJ,0,r,n,0
allergia,8585,86,NOUN,0,a,a,0
virágos,8586,86,ADJ,0,v,s,0
marhára,8587,86,ADV,0,m,a,0
kajál,8588,86,VERB,0,k,l,0
poszter,8589,86,NOUN,0,p,r,0
tetem,8590,86,NOUN,0,t,m,0
síel,8591,86,VERB,0,s,l,0
mondható,8592,86,ADJ,0,m,ó,0
mersze,8593,86,ADV,0,m,e,0
lebegő,8594,86,ADJ,0,l,ő,0
szemtanút,8595,86,NOUN,0,sz,t,0
rövidítés,8596,86,NOUN,0,r,s,0
fészk,8597,86,NOUN,0,f,k,0
akaszt,8598,86,VERB,0,a,t,0
írásos,8599,86,ADJ,0,í,s,0
akárhova,8600,86,ADV,0,a,a,0
pékség,8601,87,NOUN,0,p,g,0
pótol,8602,87,VERB,0,p,l,0
havazva,8603,87,ADV,0,h,a,0
mézes,8604,87,ADJ,0,m,s,0
környékbeli,8605,87,ADJ,0,k,i,0
eljövendő,8606,87,ADJ,0,e,ő,0
mérnöki,8607,87,ADJ,0,m,i,0
felülmúl,8608,87,VERB,0,f,l,0
félmillió,8609,87,NUM,0,f,ó,0
tündérmese,8610,87,NOUN,0,t,e,0
mocsk,8611,87,NOUN,0,m,k,0
tágas,8612,87,ADJ,0,t,s,0
utalva,8613,87,ADV,0,u,a,0
elvérzik,8614,87,VERB,0,e,k,0
megítél,8615,87,VERB,0,m,l,0
jelenlévő,8616,87,ADJ,0,j,ő,0
feltalál,8617,87,VERB,0,f,l,0
kifutó,8618,87,NOUN,0,k,ó,0
törődés,8619,87,NOUN,0,t,s,0
annyian,8620,87,ADV,0,a,n,0
gondolva,8621,87,ADV,0,g,a,0
bronz,8622,87,ADJ,0,b,z,0
túladagol,8623,87,VERB,0,t,l,0
végtelenség,8624,87,NOUN,0,v,g,0
mánia,8625,87,NOUN,0,m,a,0
természetellenes,8626,87,ADJ,0,t,s,0
birkózik,8627,87,VERB,0,b,k,0
felfedezett,8628,87,ADJ,0,f,t,0
mindeközben,8629,87,ADV,0,m,n,0
tényieg,8630,87,NOUN,0,t,g,0
gyártó,8631,87,ADJ,0,gy,ó,0
csalódott,8632,87,ADJ,0,cs,t,0
esté,8633,87,NOUN,0,e,é,0
madar,8634,87,NOUN,0,m,r,0
űrlény,8635,87,NOUN,0,ű,ny,0
pakli,8636,87,NOUN,0,p,i,0
rettenthetetlen,8637,87,ADJ,0,r,n,0
nagyágyú,8638,87,ADV,0,n,ú,0
számolt,8639,87,ADJ,0,sz,t,0
labilis,8640,87,ADJ,0,l,s,0
élettelen,8641,87,ADJ,0,é,n,0
méltányol,8642,87,VERB,0,m,l,0
legfőképp,8643,87,ADV,0,l,p,0
meghatározó,8644,87,ADJ,0,m,ó,0
vézna,8645,87,ADJ,0,v,a,0
elveszített,8646,87,ADJ,0,e,t,0
zord,8647,87,ADJ,0,z,d,0
főbejárat,8648,87,NOUN,0,f,t,0
vendéglő,8649,87,NOUN,0,v,ő,0
rehabilitációs,8650,87,ADJ,0,r,s,0
kezelt,8651,87,ADJ,0,k,t,0
háromszáz,8652,87,NUM,0,h,z,0
helyzetjelentés,8653,87,NOUN,0,h,s,0
nyűgöz,8654,87,VERB,0,ny,z,0
tor,8655,87,NOUN,0,t,r,0
testrész,8656,87,NOUN,0,t,sz,0
elemző,8657,87,NOUN,0,e,ő,0
haladéktalan,8658,87,ADJ,0,h,n,0
felülről,8659,87,ADV,0,f,l,0
töltet,8660,87,NOUN,0,t,t,0
portál,8661,87,NOUN,0,p,l,0
kupac,8662,87,NOUN,0,k,c,0
regisztrált,8663,87,ADJ,0,r,t,0
rábeszél,8664,87,VERB,0,r,l,0
illatos,8665,87,ADJ,0,i,s,0
dühöngő,8666,87,ADJ,0,d,ő,0
tandíj,8667,87,NOUN,0,t,j,0
csibész,8668,87,NOUN,0,cs,sz,0
szemeidet,8669,87,NOUN,0,sz,t,0
elnökasszony,8670,87,NOUN,0,e,ny,0
borult,8671,87,ADJ,0,b,t,0
mackó,8672,87,NOUN,0,m,ó,0
megtagadva,8673,87,ADV,0,m,a,0
megannyi,8674,87,PRON,0,m,i,0
módosítás,8675,87,NOUN,0,m,s,0
ásó,8676,87,NOUN,0,á,ó,0
őslakos,8677,87,ADJ,0,ő,s,0
madárka,8678,87,NOUN,0,m,a,0
ukrán,8679,87,ADJ,0,u,n,0
babonás,8680,87,ADJ,0,b,s,0
egyiptom,8681,87,NUM,0,e,m,0
infravörös,8682,87,ADJ,0,i,s,0
létrejött,8683,87,ADJ,0,l,t,0
mosogató,8684,87,NOUN,0,m,ó,0
baszva,8685,87,ADV,0,b,a,0
hozzávaló,8686,87,NOUN,0,h,ó,0
kaptat,8687,87,VERB,0,k,t,0
elsős,8688,87,NOUN,0,e,s,0
kishúg,8689,87,NOUN,0,k,g,0
merő,8690,87,ADJ,0,m,ő,0
hattyú,8691,87,NOUN,0,h,ú,0
szenzor,8692,87,NOUN,0,sz,r,0
divízió,8693,87,NOUN,0,d,ó,0
kétszínű,8694,87,ADJ,0,k,ű,0
elfáradt,8695,87,ADJ,0,e,t,0
hadjárat,8696,87,NOUN,0,h,t,0
pénteki,8697,87,ADJ,0,p,i,0
hátrányos,8698,87,ADJ,0,h,s,0
darabka,8699,87,NOUN,0,d,a,0
görbületi,8700,87,ADJ,0,g,i,0
gaz,8701,88,ADJ,0,g,z,0
sav,8702,88,NOUN,0,s,v,0
román,8703,88,ADJ,0,r,n,0
elvitel,8704,88,NOUN,0,e,l,0
csel,8705,88,NOUN,0,cs,l,0
megtöltve,8706,88,ADV,0,m,e,0
veszélyeztetett,8707,88,ADJ,0,v,t,0
alagut,8708,88,NOUN,0,a,t,0
lövöm,8709,88,ADV,0,l,m,0
ráncos,8710,88,ADJ,0,r,s,0
pólód,8711,88,NOUN,0,p,d,0
erény,8712,88,NOUN,0,e,ny,0
elfogult,8713,88,ADJ,0,e,t,0
karjaimban,8714,88,NOUN,0,k,n,0
pénzem,8715,88,NOUN,0,p,m,0
ruháid,8716,88,NOUN,0,r,d,0
arcú,8717,88,ADJ,0,a,ú,0
bunda,8718,88,NOUN,0,b,a,0
továbbít,8719,88,VERB,0,t,t,0
zúg,8720,88,VERB,0,z,g,0
máglya,8721,88,NOUN,0,m,a,0
ügyészi,8722,88,ADJ,0,ü,i,0
származású,8723,88,ADJ,0,sz,ú,0
ruhá,8724,88,NOUN,0,r,á,0
csirkés,8725,88,NOUN,0,cs,s,0
kikötői,8726,88,ADJ,0,k,i,0
sztorim,8727,88,NOUN,0,sz,m,0
köhögés,8728,88,NOUN,0,k,s,0
érdemelt,8729,88,ADJ,0,é,t,0
családja,8730,88,NOUN,0,cs,a,0
himnusz,8731,88,NOUN,0,h,sz,0
arckifejezés,8732,88,NOUN,0,a,s,0
portré,8733,88,NOUN,0,p,é,0
nyugis,8734,88,ADJ,0,ny,s,0
ráírva,8735,88,ADV,0,r,a,0
fénylő,8736,88,ADJ,0,f,ő,0
politiká,8737,88,NOUN,0,p,á,0
ettői,8738,88,ADV,0,e,i,0
miszter,8739,88,NOUN,0,m,r,0
rusnya,8740,88,NOUN,0,r,a,0
pép,8741,88,NOUN,0,p,p,0
írói,8742,88,ADJ,0,í,i,0
összehozott,8743,88,ADJ,0,ö,t,0
összetevő,8744,88,NOUN,0,ö,ő,0
búcsúlevél,8745,88,NOUN,0,b,l,0
hűl,8746,88,VERB,0,h,l,0
droid,8747,88,NOUN,0,d,d,0
figyelmetlen,8748,88,ADJ,0,f,n,0
gázos,8749,88,ADJ,0,g,s,0
mentolos,8750,88,ADJ,0,m,s,0
időutazás,8751,88,NOUN,0,i,s,0
eladási,8752,88,ADJ,0,e,i,0
gyalogos,8753,88,ADJ,0,gy,s,0
rengetegszer,8754,88,ADV,0,r,r,0
renben,8755,88,NOUN,0,r,n,0
megráz,8756,88,VERB,0,m,z,0
másfelől,8757,88,ADV,0,m,l,0
irányuló,8758,88,ADJ,0,i,ó,0
tűnő,8759,88,ADJ,0,t,ő,0
intézett,8760,88,ADJ,0,i,t,0
vesztés,8761,88,NOUN,0,v,s,0
ballisztikai,8762,88,ADJ,0,b,i,0
ceruz,8763,88,NOUN,0,c,z,0
rálőtt,8764,88,ADV,0,r,t,0
alátámaszt,8765,88,VERB,0,a,t,0
spéci,8766,88,ADJ,0,s,i,0
kötélen,8767,88,ADV,0,k,n,0
bankrablás,8768,88,NOUN,0,b,s,0
passzív,8769,88,ADJ,0,p,v,0
vízum,8770,88,NOUN,0,v,m,0
vadászott,8771,88,ADJ,0,v,t,0
vízesés,8772,88,NOUN,0,v,s,0
kedvemben,8773,88,NOUN,0,k,n,0
tesód,8774,88,NOUN,0,t,d,0
fan,8775,88,X,0,f,n,0
táján,8776,88,ADP,0,t,n,0
szett,8777,88,NOUN,0,sz,t,0
kézfogás,8778,88,NOUN,0,k,s,0
aközött,8779,88,PRON,0,a,t,0
réz,8780,88,NOUN,0,r,z,0
látogatási,8781,88,ADJ,0,l,i,0
húzva,8782,88,ADV,0,h,a,0
engedelmes,8783,88,ADJ,0,e,s,0
szemtanúnk,8784,88,NOUN,0,sz,k,0
ingatag,8785,88,ADJ,0,i,g,0
vitás,8786,88,ADJ,0,v,s,0
kizárólagos,8787,88,ADJ,0,k,s,0
pörög,8788,88,VERB,0,p,g,0
nyitó,8789,88,ADJ,0,ny,ó,0
zavarsz,8790,88,ADJ,0,z,sz,0
megöljel,8791,88,NOUN,0,m,l,0
jéghegy,8792,88,NOUN,0,j,gy,0
vanília,8793,88,NOUN,0,v,a,0
gyűrűm,8794,88,NOUN,0,gy,m,0
beszarás,8795,88,NOUN,0,b,s,0
nyugta,8796,88,NOUN,0,ny,a,0
vigyorog,8797,88,VERB,0,v,g,0
hangár,8798,88,NOUN,0,h,r,0
hellóka,8799,88,ADJ,0,h,a,0
használati,8800,88,ADJ,0,h,i,0
gyűlt,8801,89,ADJ,0,gy,t,0
idelenn,8802,89,PRON,0,i,n,0
bűvös,8803,89,ADJ,0,b,s,0
afgán,8804,89,ADJ,0,a,n,0
képlet,8805,89,NOUN,0,k,t,0
puccs,8806,89,NOUN,0,p,cs,0
megszüntet,8807,89,VERB,0,m,t,0
tiszti,8808,89,ADJ,0,t,i,0
alávaló,8809,89,ADJ,0,a,ó,0
idö,8810,89,NOUN,0,i,ö,0
géped,8811,89,NOUN,0,g,d,0
üldözés,8812,89,NOUN,0,ü,s,0
fejű,8813,89,ADJ,0,f,ű,0
operatőr,8814,89,NOUN,0,o,r,0
buszmegálló,8815,89,NOUN,0,b,ó,0
lázad,8816,89,NOUN,0,l,d,0
daru,8817,89,NOUN,0,d,u,0
tömve,8818,89,ADV,0,t,e,0
pi,8819,89,INTJ,0,p,i,0
szűkös,8820,89,ADJ,0,sz,s,0
nyugtalanít,8821,89,VERB,0,ny,t,0
átkel,8822,89,VERB,0,á,l,0
torna,8823,89,NOUN,0,t,a,0
dilinyós,8824,89,NOUN,0,d,s,0
múltbéli,8825,89,ADJ,0,m,i,0
eshetőség,8826,89,NOUN,0,e,g,0
túró,8827,89,ADJ,0,t,ó,0
magánzárka,8828,89,NOUN,0,m,a,0
mostoha,8829,89,ADJ,0,m,a,0
kivezető,8830,89,ADJ,0,k,ő,0
rosszabb,8831,89,ADJ,0,r,b,0
hátadon,8832,89,PRON,0,h,n,0
gyerekkora,8833,89,ADJ,0,gy,a,0
makaróni,8834,89,NOUN,0,m,i,0
névjegykártya,8835,89,NOUN,0,n,a,0
papagáj,8836,89,NOUN,0,p,j,0
többes,8837,89,ADJ,0,t,s,0
zokon,8838,89,NOUN,0,z,n,0
információs,8839,89,ADJ,0,i,s,0
kibírhatatlan,8840,89,ADJ,0,k,n,0
törmelék,8841,89,NOUN,0,t,k,0
zaklató,8842,89,ADJ,0,z,ó,0
kalandor,8843,89,NOUN,0,k,r,0
magasságos,8844,89,ADJ,0,m,s,0
orvlövész,8845,89,NOUN,0,o,sz,0
előcsarnok,8846,89,NOUN,0,e,k,0
országszerte,8847,89,ADV,0,o,e,0
nehez,8848,89,ADJ,0,n,z,0
generális,8849,89,ADJ,0,g,s,0
átmész,8850,89,NOUN,0,á,sz,0
belevaló,8851,89,ADJ,0,b,ó,0
behatolt,8852,89,ADJ,0,b,t,0
elemez,8853,89,VERB,0,e,z,0
bolondos,8854,89,ADJ,0,b,s,0
kereslet,8855,89,NOUN,0,k,t,0
uralkodj,8856,89,NOUN,0,u,j,0
szenvedő,8857,89,ADJ,0,sz,ő,0
jónap,8858,89,NOUN,0,j,p,0
vérfürdő,8859,89,NOUN,0,v,ő,0
ítélt,8860,89,ADJ,0,í,t,0
bizonytalanság,8861,89,NOUN,0,b,g,0
dugás,8862,89,NOUN,0,d,s,0
kikapcsolva,8863,89,ADV,0,k,a,0
légitársaság,8864,89,NOUN,0,l,g,0
elnézve,8865,89,ADV,0,e,e,0
elmaradt,8866,89,ADJ,0,e,t,0
fizető,8867,89,ADJ,0,f,ő,0
késel,8868,89,VERB,0,k,l,0
szarik,8869,89,VERB,0,sz,k,0
újjászületik,8870,89,ADJ,0,ú,k,0
nyilat,8871,89,NOUN,0,ny,t,0
elengedhetetlen,8872,89,ADJ,0,e,n,0
lányod,8873,89,NOUN,0,l,d,0
közelmúlt,8874,89,NOUN,0,k,t,0
úszás,8875,89,NOUN,0,ú,s,0
vágó,8876,89,ADJ,0,v,ó,0
szabó,8877,89,NOUN,0,sz,ó,0
bámult,8878,89,NOUN,0,b,t,0
lojális,8879,89,ADJ,0,l,s,0
esküvőnk,8880,89,NOUN,0,e,k,0
fogalmat,8881,89,NOUN,0,f,t,0
bejelentkezik,8882,89,ADJ,0,b,k,0
jóslat,8883,89,NOUN,0,j,t,0
elsétált,8884,89,ADJ,0,e,t,0
vízvezeték,8885,89,NOUN,0,v,k,0
egységes,8886,89,ADJ,0,e,s,0
cucca,8887,89,NOUN,0,c,a,0
konyak,8888,89,NOUN,0,k,k,0
mozdít,8889,89,VERB,0,m,t,0
kimondhatatlan,8890,89,ADJ,0,k,n,0
polgármesteri,8891,89,ADJ,0,p,i,0
formás,8892,89,ADJ,0,f,s,0
tálat,8893,89,NOUN,0,t,t,0
őrjárat,8894,89,NOUN,0,ő,t,0
áramlik,8895,89,VERB,0,á,k,0
baljós,8896,89,ADJ,0,b,s,0
akárhogyis,8897,89,ADV,0,a,s,0
bűbájos,8898,89,ADJ,0,b,s,0
nőcsábász,8899,89,NOUN,0,n,sz,0
pupilla,8900,89,NOUN,0,p,a,0
visszavágó,8901,90,NOUN,0,v,ó,0
grillezett,8902,90,ADJ,0,g,t,0
tünj,8903,90,PRON,0,t,j,0
bajori,8904,90,ADJ,0,b,i,0
baloldali,8905,90,ADJ,0,b,i,0
percük,8906,90,NOUN,0,p,k,0
garnéla,8907,90,NOUN,0,g,a,0
naptár,8908,90,NOUN,0,n,r,0
lgazad,8909,90,NOUN,0,l,d,0
rontott,8910,90,ADJ,0,r,t,0
karbantartó,8911,90,ADJ,0,k,ó,0
svédország,8912,90,NOUN,0,s,g,0
hüllő,8913,90,X,0,h,ő,0
trauma,8914,90,NOUN,0,t,a,0
szarás,8915,90,NOUN,0,sz,s,0
mázlid,8916,90,ADJ,0,m,d,0
tájékoztatás,8917,90,NOUN,0,t,s,0
birkózó,8918,90,ADJ,0,b,ó,0
hátrafelé,8919,90,ADV,0,h,é,0
nagykutya,8920,90,NOUN,0,n,a,0
osztva,8921,90,ADV,0,o,a,0
részesedés,8922,90,NOUN,0,r,s,0
biciklizik,8923,90,VERB,0,b,k,0
szomszédság,8924,90,NOUN,0,sz,g,0
móló,8925,90,NOUN,0,m,ó,0
kifogástalan,8926,90,ADJ,0,k,n,0
soros,8927,90,ADJ,0,s,s,0
alaptalan,8928,90,ADJ,0,a,n,0
hüvelyk,8929,90,NOUN,0,h,k,0
dolgaidat,8930,90,NOUN,0,d,t,0
fejlesztés,8931,90,NOUN,0,f,s,0
lepukkant,8932,90,ADJ,0,l,t,0
lehelet,8933,90,NOUN,0,l,t,0
fogamzásgátló,8934,90,NOUN,0,f,ó,0
jönnöt,8935,90,NOUN,0,j,t,0
szállodai,8936,90,ADJ,0,sz,i,0
programod,8937,90,NOUN,0,p,d,0
támadási,8938,90,ADJ,0,t,i,0
fogatlan,8939,90,ADJ,0,f,n,0
megbocsátott,8940,90,ADJ,0,m,t,0
idekinn,8941,90,ADV,0,i,n,0
időtök,8942,90,NOUN,0,i,k,0
álcázott,8943,90,ADJ,0,á,t,0
kaméleon,8944,90,ADJ,0,k,n,0
mosott,8945,90,ADJ,0,m,t,0
dugott,8946,90,ADJ,0,d,t,0
elcsúszik,8947,90,ADJ,0,e,k,0
egyedüllét,8948,90,NOUN,0,e,t,0
szirup,8949,90,NOUN,0,sz,p,0
nagyváros,8950,90,NOUN,0,n,s,0
csarnok,8951,90,NOUN,0,cs,k,0
cseléd,8952,90,NOUN,0,cs,d,0
népség,8953,90,NOUN,0,n,g,0
szakértői,8954,90,ADJ,0,sz,i,0
tolakodó,8955,90,ADJ,0,t,ó,0
hadat,8956,90,NOUN,0,h,t,0
szívós,8957,90,ADJ,0,sz,s,0
későig,8958,90,NOUN,0,k,g,0
ferenc,8959,90,NOUN,0,f,c,0
kiképző,8960,90,ADJ,0,k,ő,0
mutassa,8961,90,NOUN,0,m,a,0
aggódás,8962,90,NOUN,0,a,s,0
előkészítő,8963,90,ADJ,0,e,ő,0
nélkület,8964,90,NOUN,0,n,t,0
ragadós,8965,90,ADJ,0,r,s,0
neves,8966,90,ADJ,0,n,s,0
borz,8967,90,ADV,0,b,z,0
bemérve,8968,90,ADV,0,b,e,0
transzporter,8969,90,NOUN,0,t,r,0
filozófus,8970,90,NOUN,0,f,s,0
szemkontaktus,8971,90,NOUN,0,sz,s,0
óvintézkedés,8972,90,NOUN,0,ó,s,0
perec,8973,90,NOUN,0,p,c,0
eln,8974,90,NOUN,0,e,n,0
álmai,8975,90,NOUN,0,á,i,0
zenél,8976,90,VERB,0,z,l,0
étterme,8977,90,NOUN,0,é,e,0
meglátás,8978,90,NOUN,0,m,s,0
csúf,8979,90,ADJ,0,cs,f,0
norvégia,8980,90,PRON,0,n,a,0
ajánlólevél,8981,90,NOUN,0,a,l,0
gondatlan,8982,90,ADJ,0,g,n,0
rosszfiút,8983,90,ADJ,0,r,t,0
áln,8984,90,ADJ,0,á,n,0
zakkant,8985,90,NOUN,0,z,t,0
dúl,8986,90,VERB,0,d,l,0
tökmag,8987,90,NOUN,0,t,g,0
hittét,8988,90,NOUN,0,h,t,0
műtéti,8989,90,ADJ,0,m,i,0
formalitás,8990,90,NOUN,0,f,s,0
múló,8991,90,ADJ,0,m,ó,0
fasszopó,8992,90,ADJ,0,f,ó,0
függetlenség,8993,90,NOUN,0,f,g,0
gratula,8994,90,NOUN,0,g,a,0
hogysmint,8995,90,SCONJ,1,h,t,0
kalapos,8996,90,ADJ,0,k,s,0
kedveltel,8997,90,NOUN,0,k,l,0
forduló,8998,90,NOUN,0,f,ó,0
abnormális,8999,90,ADJ,0,a,s,0
álmaid,9000,90,NOUN,0,á,d,0
müzli,9001,91,NOUN,0,m,i,0
utált,9002,91,ADJ,0,u,t,0
mumus,9003,91,NOUN,0,m,s,0
kiegészítő,9004,91,ADJ,0,k,ő,0
szűrő,9005,91,NOUN,0,sz,ő,0
inzulin,9006,91,NOUN,0,i,n,0
feminista,9007,91,ADJ,0,f,a,0
értelmez,9008,91,VERB,0,é,z,0
elsült,9009,91,ADJ,0,e,t,0
nagypapi,9010,91,ADJ,0,n,i,0
másvalaki,9011,91,PRON,0,m,i,0
varázsig,9012,91,NOUN,0,v,g,0
csőcselék,9013,91,NOUN,0,cs,k,0
jogsi,9014,91,NOUN,0,j,i,0
túlóra,9015,91,NOUN,0,t,a,0
költözés,9016,91,NOUN,0,k,s,0
nyomorúságos,9017,91,ADJ,0,ny,s,0
szorongás,9018,91,NOUN,0,sz,s,0
kutyafa,9019,91,NOUN,0,k,a,0
pénztáros,9020,91,NOUN,0,p,s,0
egyéniség,9021,91,NOUN,0,e,g,0
állkapocs,9022,91,ADJ,0,á,cs,0
intravénás,9023,91,ADJ,0,i,s,0
ősrégi,9024,91,ADJ,0,ő,i,0
felejthetetlen,9025,91,ADJ,0,f,n,0
előállt,9026,91,ADJ,0,e,t,0
szás,9027,91,NOUN,0,sz,s,0
eszement,9028,91,ADJ,0,e,t,0
eltér,9029,91,VERB,0,e,r,0
összpontosít,9030,91,VERB,0,ö,t,0
vietnám,9031,91,NOUN,0,v,m,0
azonosítás,9032,91,NOUN,0,a,s,0
újdonsült,9033,91,ADJ,0,ú,t,0
nászú,9034,91,NOUN,0,n,ú,0
poharam,9035,91,NOUN,0,p,m,0
habozás,9036,91,NOUN,0,h,s,0
fektetett,9037,91,ADJ,0,f,t,0
tüdőgyulladás,9038,91,NOUN,0,t,s,0
szárnyal,9039,91,VERB,0,sz,l,0
töm,9040,91,VERB,0,t,m,0
háztartási,9041,91,ADJ,0,h,i,0
elsőéves,9042,91,ADJ,0,e,s,0
terhelő,9043,91,ADJ,0,t,ő,0
visszajárót,9044,91,NOUN,0,v,t,0
vezérkari,9045,91,ADJ,0,v,i,0
testvéri,9046,91,ADJ,0,t,i,0
